λ python main.py
2023-10-03 20:19:37,573(main) INFO: starting...
2023-10-03 20:19:43,061(main) INFO: processing start... models: 11 cv iters: 2 filter: none
306 (306, 180, 180, 1)
54 (54, 180, 180, 1)
56 (56, 180, 180, 1)
2023-10-03 20:58:24,318(main) INFO: {'run_num': 1, 'total_runs': 264, 'model_name': 'VGG16', 'model_num': 1, 'iter_num': 1, 'filter': 'none', 'cancer_ratio_train': 0.53, 'cancer_ratio_test': 0.46, 'accuracy': 0.54, 'train_dataset_size': 56, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 29}
2023-10-05 11:05:34,997(main) INFO: {'run_num': 134, 'total_runs': 264, 'model_name': 'VGG19', 'model_num': 2, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 42}
2023-10-05 11:38:29,894(main) INFO: {'run_num': 135, 'total_runs': 264, 'model_name': 'ResNet50', 'model_num': 3, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.6, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 17}
2023-10-05 12:00:26,965(main) INFO: {'run_num': 136, 'total_runs': 264, 'model_name': 'denseNet201', 'model_num': 4, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.64, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 43}
2023-10-05 12:11:09,038(main) INFO: {'run_num': 137, 'total_runs': 264, 'model_name': 'denseNet121', 'model_num': 5, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 21}
2023-10-05 12:21:03,425(main) INFO: {'run_num': 138, 'total_runs': 264, 'model_name': 'cnn1', 'model_num': 6, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 19}
2023-10-05 12:29:15,941(main) INFO: {'run_num': 139, 'total_runs': 264, 'model_name': 'cnn2', 'model_num': 7, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 16}
2023-10-05 12:39:59,216(main) INFO: {'run_num': 140, 'total_runs': 264, 'model_name': 'cnn3', 'model_num': 8, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 21}
2023-10-05 12:50:58,183(main) INFO: {'run_num': 141, 'total_runs': 264, 'model_name': 'cnn4', 'model_num': 9, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 21}
2023-10-05 13:01:49,948(main) INFO: {'run_num': 142, 'total_runs': 264, 'model_name': 'cnn5', 'model_num': 10, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 21}
2023-10-05 13:12:34,736(main) INFO: {'run_num': 143, 'total_runs': 264, 'model_name': 'cnn6', 'model_num': 11, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 21}
2023-10-05 13:42:29,020(main) INFO: {'run_num': 144, 'total_runs': 264, 'model_name': 'VGG16', 'model_num': 1, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.83, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'SDG', 'elapsed_mins': 11}
2023-10-05 14:19:16,085(main) INFO: {'run_num': 145, 'total_runs': 264, 'model_name': 'VGG19', 'model_num': 2, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.62, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'SDG', 'elapsed_mins': 25}
2023-10-05 14:51:36,100(main) INFO: {'run_num': 146, 'total_runs': 264, 'model_name': 'ResNet50', 'model_num': 3, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.81, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'SDG', 'elapsed_mins': 16}
2023-10-05 15:13:03,890(main) INFO: {'run_num': 147, 'total_runs': 264, 'model_name': 'denseNet201', 'model_num': 4, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.72, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'SDG', 'elapsed_mins': 42}
2023-10-05 15:23:40,548(main) INFO: {'run_num': 148, 'total_runs': 264, 'model_name': 'denseNet121', 'model_num': 5, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.75, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'SDG', 'elapsed_mins': 21}
2023-10-05 15:34:03,544(main) INFO: {'run_num': 149, 'total_runs': 264, 'model_name': 'cnn1', 'model_num': 6, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'SDG', 'elapsed_mins': 20}
2023-10-05 15:42:25,877(main) INFO: {'run_num': 150, 'total_runs': 264, 'model_name': 'cnn2', 'model_num': 7, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'SDG', 'elapsed_mins': 16}
2023-10-05 15:52:54,491(main) INFO: {'run_num': 151, 'total_runs': 264, 'model_name': 'cnn3', 'model_num': 8, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.83, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'SDG', 'elapsed_mins': 20}
2023-10-05 16:03:42,956(main) INFO: {'run_num': 152, 'total_runs': 264, 'model_name': 'cnn4', 'model_num': 9, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.74, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'SDG', 'elapsed_mins': 21}
2023-10-05 16:13:56,668(main) INFO: {'run_num': 153, 'total_runs': 264, 'model_name': 'cnn5', 'model_num': 10, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'SDG', 'elapsed_mins': 20}
2023-10-05 16:24:22,641(main) INFO: {'run_num': 154, 'total_runs': 264, 'model_name': 'cnn6', 'model_num': 11, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'SDG', 'elapsed_mins': 20}
2023-10-05 16:56:04,676(main) INFO: {'run_num': 155, 'total_runs': 264, 'model_name': 'VGG16', 'model_num': 1, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': 'Adam', 'elapsed_mins': 15}
2023-10-05 17:33:00,453(main) INFO: {'run_num': 156, 'total_runs': 264, 'model_name': 'VGG19', 'model_num': 2, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': 'Adam', 'elapsed_mins': 25}
2023-10-05 18:03:07,508(main) INFO: {'run_num': 157, 'total_runs': 264, 'model_name': 'ResNet50', 'model_num': 3, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.77, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': 'Adam', 'elapsed_mins': 12}
2023-10-05 18:22:56,253(main) INFO: {'run_num': 158, 'total_runs': 264, 'model_name': 'denseNet201', 'model_num': 4, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': 'Adam', 'elapsed_mins': 39}
2023-10-05 18:33:26,505(main) INFO: {'run_num': 159, 'total_runs': 264, 'model_name': 'denseNet121', 'model_num': 5, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': 'Adam', 'elapsed_mins': 21}
2023-10-05 18:43:52,345(main) INFO: {'run_num': 160, 'total_runs': 264, 'model_name': 'cnn1', 'model_num': 6, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': 'Adam', 'elapsed_mins': 20}
2023-10-05 18:52:14,645(main) INFO: {'run_num': 161, 'total_runs': 264, 'model_name': 'cnn2', 'model_num': 7, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': 'Adam', 'elapsed_mins': 16}
2023-10-05 19:02:46,733(main) INFO: {'run_num': 162, 'total_runs': 264, 'model_name': 'cnn3', 'model_num': 8, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': 'Adam', 'elapsed_mins': 21}
2023-10-05 19:13:41,978(main) INFO: {'run_num': 163, 'total_runs': 264, 'model_name': 'cnn4', 'model_num': 9, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': 'Adam', 'elapsed_mins': 21}
2023-10-05 19:24:25,292(main) INFO: {'run_num': 164, 'total_runs': 264, 'model_name': 'cnn5', 'model_num': 10, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': 'Adam', 'elapsed_mins': 21}
2023-10-05 19:34:45,119(main) INFO: {'run_num': 165, 'total_runs': 264, 'model_name': 'cnn6', 'model_num': 11, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': 'Adam', 'elapsed_mins': 20}
2023-10-05 20:02:53,469(main) INFO: {'run_num': 166, 'total_runs': 264, 'model_name': 'VGG16', 'model_num': 1, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.58, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': 'SDG', 'elapsed_mins': 8}
2023-10-05 20:36:03,885(main) INFO: {'run_num': 167, 'total_runs': 264, 'model_name': 'VGG19', 'model_num': 2, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': 'SDG', 'elapsed_mins': 18}
2023-10-05 21:07:29,934(main) INFO: {'run_num': 168, 'total_runs': 264, 'model_name': 'ResNet50', 'model_num': 3, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.66, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': 'SDG', 'elapsed_mins': 14}
2023-10-05 21:28:11,302(main) INFO: {'run_num': 169, 'total_runs': 264, 'model_name': 'denseNet201', 'model_num': 4, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.6, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': 'SDG', 'elapsed_mins': 41}
2023-10-05 21:38:28,744(main) INFO: {'run_num': 170, 'total_runs': 264, 'model_name': 'denseNet121', 'model_num': 5, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.75, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': 'SDG', 'elapsed_mins': 20}
2023-10-05 21:48:19,338(main) INFO: {'run_num': 171, 'total_runs': 264, 'model_name': 'cnn1', 'model_num': 6, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.83, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': 'SDG', 'elapsed_mins': 19}
2023-10-05 21:56:23,597(main) INFO: {'run_num': 172, 'total_runs': 264, 'model_name': 'cnn2', 'model_num': 7, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.62, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': 'SDG', 'elapsed_mins': 16}
2023-10-05 22:06:44,306(main) INFO: {'run_num': 173, 'total_runs': 264, 'model_name': 'cnn3', 'model_num': 8, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.77, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': 'SDG', 'elapsed_mins': 20}
2023-10-05 22:17:14,594(main) INFO: {'run_num': 174, 'total_runs': 264, 'model_name': 'cnn4', 'model_num': 9, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.74, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': 'SDG', 'elapsed_mins': 21}
2023-10-05 22:27:21,698(main) INFO: {'run_num': 175, 'total_runs': 264, 'model_name': 'cnn5', 'model_num': 10, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': 'SDG', 'elapsed_mins': 20}
2023-10-05 22:37:49,446(main) INFO: {'run_num': 176, 'total_runs': 264, 'model_name': 'cnn6', 'model_num': 11, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': 'SDG', 'elapsed_mins': 20}
2023-10-05 23:07:09,217(main) INFO: {'run_num': 177, 'total_runs': 264, 'model_name': 'VGG16', 'model_num': 1, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 32, 'optimizer': 'Adam', 'elapsed_mins': 10}
2023-10-05 23:42:20,215(main) INFO: {'run_num': 178, 'total_runs': 264, 'model_name': 'VGG19', 'model_num': 2, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 32, 'optimizer': 'Adam', 'elapsed_mins': 22}
2023-10-06 00:12:24,443(main) INFO: {'run_num': 179, 'total_runs': 264, 'model_name': 'ResNet50', 'model_num': 3, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.47, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 32, 'optimizer': 'Adam', 'elapsed_mins': 12}
2023-10-06 00:32:31,332(main) INFO: {'run_num': 180, 'total_runs': 264, 'model_name': 'denseNet201', 'model_num': 4, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.64, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 32, 'optimizer': 'Adam', 'elapsed_mins': 40}
2023-10-06 00:42:59,005(main) INFO: {'run_num': 181, 'total_runs': 264, 'model_name': 'denseNet121', 'model_num': 5, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 32, 'optimizer': 'Adam', 'elapsed_mins': 20}
2023-10-06 00:53:08,327(main) INFO: {'run_num': 182, 'total_runs': 264, 'model_name': 'cnn1', 'model_num': 6, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 32, 'optimizer': 'Adam', 'elapsed_mins': 20}
2023-10-06 01:01:36,366(main) INFO: {'run_num': 183, 'total_runs': 264, 'model_name': 'cnn2', 'model_num': 7, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 32, 'optimizer': 'Adam', 'elapsed_mins': 16}
2023-10-06 01:11:59,843(main) INFO: {'run_num': 184, 'total_runs': 264, 'model_name': 'cnn3', 'model_num': 8, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 32, 'optimizer': 'Adam', 'elapsed_mins': 20}
2023-10-06 01:23:09,802(main) INFO: {'run_num': 185, 'total_runs': 264, 'model_name': 'cnn4', 'model_num': 9, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 32, 'optimizer': 'Adam', 'elapsed_mins': 22}
2023-10-06 01:33:24,592(main) INFO: {'run_num': 186, 'total_runs': 264, 'model_name': 'cnn5', 'model_num': 10, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 32, 'optimizer': 'Adam', 'elapsed_mins': 20}
2023-10-06 01:43:29,559(main) INFO: {'run_num': 187, 'total_runs': 264, 'model_name': 'cnn6', 'model_num': 11, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 32, 'optimizer': 'Adam', 'elapsed_mins': 20}
2023-10-06 02:10:21,667(main) INFO: {'run_num': 188, 'total_runs': 264, 'model_name': 'VGG16', 'model_num': 1, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.68, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 32, 'optimizer': 'SDG', 'elapsed_mins': 5}
2023-10-06 02:44:45,228(main) INFO: {'run_num': 189, 'total_runs': 264, 'model_name': 'VGG19', 'model_num': 2, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.7, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 32, 'optimizer': 'SDG', 'elapsed_mins': 20}
2023-10-06 03:15:22,714(main) INFO: {'run_num': 190, 'total_runs': 264, 'model_name': 'ResNet50', 'model_num': 3, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 32, 'optimizer': 'SDG', 'elapsed_mins': 13}
2023-10-06 03:35:22,593(main) INFO: {'run_num': 191, 'total_runs': 264, 'model_name': 'denseNet201', 'model_num': 4, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 32, 'optimizer': 'SDG', 'elapsed_mins': 39}
2023-10-06 03:45:27,381(main) INFO: {'run_num': 192, 'total_runs': 264, 'model_name': 'denseNet121', 'model_num': 5, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.83, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 32, 'optimizer': 'SDG', 'elapsed_mins': 20}
2023-10-06 03:55:12,675(main) INFO: {'run_num': 193, 'total_runs': 264, 'model_name': 'cnn1', 'model_num': 6, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.72, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 32, 'optimizer': 'SDG', 'elapsed_mins': 19}
2023-10-06 04:03:10,722(main) INFO: {'run_num': 194, 'total_runs': 264, 'model_name': 'cnn2', 'model_num': 7, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 32, 'optimizer': 'SDG', 'elapsed_mins': 15}
2023-10-06 04:13:13,441(main) INFO: {'run_num': 195, 'total_runs': 264, 'model_name': 'cnn3', 'model_num': 8, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.83, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 32, 'optimizer': 'SDG', 'elapsed_mins': 20}
2023-10-06 04:23:36,652(main) INFO: {'run_num': 196, 'total_runs': 264, 'model_name': 'cnn4', 'model_num': 9, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.77, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 32, 'optimizer': 'SDG', 'elapsed_mins': 20}
2023-10-06 04:33:51,274(main) INFO: {'run_num': 197, 'total_runs': 264, 'model_name': 'cnn5', 'model_num': 10, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 32, 'optimizer': 'SDG', 'elapsed_mins': 20}
2023-10-06 04:44:31,310(main) INFO: {'run_num': 198, 'total_runs': 264, 'model_name': 'cnn6', 'model_num': 11, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 32, 'optimizer': 'SDG', 'elapsed_mins': 21}
2023-10-06 05:21:50,268(main) INFO: {'run_num': 199, 'total_runs': 264, 'model_name': 'VGG16', 'model_num': 1, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 26}
2023-10-06 06:04:27,421(main) INFO: {'run_num': 200, 'total_runs': 264, 'model_name': 'VGG19', 'model_num': 2, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 37}
